HCHO_reading,Location,Current_date,Next_date,Month,Year
7.435309400163319e-05,Jaffna,2019-07-03,2019-07-04,7,2019
0.0002544927540662,Jaffna,2019-07-04,2019-07-05,7,2019
0.000122193850044,Jaffna,2019-07-05,2019-07-06,7,2019
7.592304909765967e-05,Jaffna,2019-07-06,2019-07-07,7,2019
0.0002034129263254,Jaffna,2019-07-07,2019-07-08,7,2019
0.0002030562734661,Jaffna,2019-07-08,2019-07-09,7,2019
5.471285506186256e-05,Jaffna,2019-07-09,2019-07-10,7,2019
0.0001559236334547,Jaffna,2019-07-10,2019-07-11,7,2019
0.0001207392084975,Jaffna,2019-07-11,2019-07-12,7,2019
7.630160044893572e-05,Jaffna,2019-07-12,2019-07-13,7,2019
0.0001229122174350721,Jaffna,2019-07-13,2019-07-14,7,2019
9.049643374922508e-05,Jaffna,2019-07-14,2019-07-15,7,2019
0.00011303712856975172,Jaffna,2019-07-15,2019-07-16,7,2019
0.0001390345186323,Jaffna,2019-07-16,2019-07-17,7,2019
0.0001540096180886,Jaffna,2019-07-17,2019-07-18,7,2019
0.0002434912129692,Jaffna,2019-07-18,2019-07-19,7,2019
0.0001078141072689,Jaffna,2019-07-19,2019-07-20,7,2019
2.5116405665760293e-05,Jaffna,2019-07-20,2019-07-21,7,2019
0.0002377687487751,Jaffna,2019-07-21,2019-07-22,7,2019
0.00011303712856975172,Jaffna,2019-07-22,2019-07-23,7,2019
9.049237826246958e-06,Jaffna,2019-07-23,2019-07-24,7,2019
0.0001229122174350721,Jaffna,2019-07-24,2019-07-25,7,2019
0.0001048273957907,Jaffna,2019-07-25,2019-07-26,7,2019
0.00011303712856975172,Jaffna,2019-07-26,2019-07-27,7,2019
0.00011303712856975172,Jaffna,2019-07-27,2019-07-28,7,2019
0.0001186017249606,Jaffna,2019-07-28,2019-07-29,7,2019
0.0001183805075804,Jaffna,2019-07-29,2019-07-30,7,2019
0.0001032662679172,Jaffna,2019-07-30,2019-07-31,7,2019
0.0001377066819993,Jaffna,2019-07-31,2019-08-01,7,2019
0.0001351723524676,Jaffna,2019-08-01,2019-08-02,8,2019
0.000116106075013,Jaffna,2019-08-02,2019-08-03,8,2019
0.0001183734064142,Jaffna,2019-08-03,2019-08-04,8,2019
6.58087166575807e-05,Jaffna,2019-08-04,2019-08-05,8,2019
9.545187568356463e-05,Jaffna,2019-08-05,2019-08-06,8,2019
0.0001086310411472,Jaffna,2019-08-06,2019-08-07,8,2019
6.46701308389711e-05,Jaffna,2019-08-07,2019-08-08,8,2019
9.545187568356463e-05,Jaffna,2019-08-08,2019-08-09,8,2019
0.0001085289772496287,Jaffna,2019-08-09,2019-08-10,8,2019
9.545187568356463e-05,Jaffna,2019-08-10,2019-08-11,8,2019
0.000142304485124,Jaffna,2019-08-11,2019-08-12,8,2019
2.4865400132569957e-05,Jaffna,2019-08-12,2019-08-13,8,2019
9.022879799898222e-05,Jaffna,2019-08-13,2019-08-14,8,2019
0.0001876534186109,Jaffna,2019-08-14,2019-08-15,8,2019
7.511974202659571e-05,Jaffna,2019-08-15,2019-08-16,8,2019
0.0001086745605181,Jaffna,2019-08-16,2019-08-17,8,2019
9.545187568356463e-05,Jaffna,2019-08-17,2019-08-18,8,2019
9.545187568356463e-05,Jaffna,2019-08-18,2019-08-19,8,2019
0.0001110632407889,Jaffna,2019-08-19,2019-08-20,8,2019
0.00018575520416,Jaffna,2019-08-20,2019-08-21,8,2019
3.917125229114317e-05,Jaffna,2019-08-21,2019-08-22,8,2019
7.048780710564972e-05,Jaffna,2019-08-22,2019-08-23,8,2019
9.545187568356463e-05,Jaffna,2019-08-23,2019-08-24,8,2019
7.846579282722695e-05,Jaffna,2019-08-24,2019-08-25,8,2019
0.0001085289772496287,Jaffna,2019-08-25,2019-08-26,8,2019
0.0002461919624407,Jaffna,2019-08-26,2019-08-27,8,2019
9.172851680612364e-05,Jaffna,2019-08-27,2019-08-28,8,2019
0.0001148645732853,Jaffna,2019-08-28,2019-08-29,8,2019
0.0001247019287976,Jaffna,2019-08-29,2019-08-30,8,2019
0.0002070177371229,Jaffna,2019-08-30,2019-08-31,8,2019
6.757294356260129e-05,Jaffna,2019-08-31,2019-09-01,8,2019
9.966949182929296e-05,Jaffna,2019-09-01,2019-09-02,9,2019
9.48163745458477e-06,Jaffna,2019-09-02,2019-09-03,9,2019
4.181980725440833e-05,Jaffna,2019-09-03,2019-09-04,9,2019
0.00012064819283952275,Jaffna,2019-09-04,2019-09-05,9,2019
0.0001149830762089,Jaffna,2019-09-05,2019-09-06,9,2019
0.0001018931316744,Jaffna,2019-09-06,2019-09-07,9,2019
0.0001013318307875,Jaffna,2019-09-07,2019-09-08,9,2019
0.000239638560676,Jaffna,2019-09-08,2019-09-09,9,2019
0.0001765346836268,Jaffna,2019-09-09,2019-09-10,9,2019
9.232570238984924e-05,Jaffna,2019-09-10,2019-09-11,9,2019
0.000223198062169,Jaffna,2019-09-11,2019-09-12,9,2019
0.00012064819283952275,Jaffna,2019-09-12,2019-09-13,9,2019
0.0001246420319817,Jaffna,2019-09-13,2019-09-14,9,2019
7.94366696924097e-05,Jaffna,2019-09-14,2019-09-15,9,2019
0.00012064819283952275,Jaffna,2019-09-15,2019-09-16,9,2019
0.0001951034814127,Jaffna,2019-09-16,2019-09-17,9,2019
0.0001542544946681,Jaffna,2019-09-17,2019-09-18,9,2019
0.00012064819283952275,Jaffna,2019-09-18,2019-09-19,9,2019
0.0001016323088442,Jaffna,2019-09-19,2019-09-20,9,2019
0.0001397349276077,Jaffna,2019-09-20,2019-09-21,9,2019
8.641377580871453e-05,Jaffna,2019-09-21,2019-09-22,9,2019
2.716028334975636e-05,Jaffna,2019-09-22,2019-09-23,9,2019
0.000204094280325,Jaffna,2019-09-23,2019-09-24,9,2019
0.0002064039882837,Jaffna,2019-09-24,2019-09-25,9,2019
0.0001424558694948,Jaffna,2019-09-25,2019-09-26,9,2019
4.018612465001314e-05,Jaffna,2019-09-26,2019-09-27,9,2019
0.0001770148038261,Jaffna,2019-09-27,2019-09-28,9,2019
6.697083927359867e-05,Jaffna,2019-09-28,2019-09-29,9,2019
0.0001261903610584,Jaffna,2019-09-29,2019-09-30,9,2019
6.428278947996395e-05,Jaffna,2019-09-30,2019-10-01,9,2019
0.0001908562545801,Jaffna,2019-10-01,2019-10-02,10,2019
0.0001041056247658,Jaffna,2019-10-02,2019-10-03,10,2019
9.8657740674029e-05,Jaffna,2019-10-03,2019-10-04,10,2019
0.00013292935875339646,Jaffna,2019-10-04,2019-10-05,10,2019
0.0002233050944135,Jaffna,2019-10-05,2019-10-06,10,2019
0.0001386186361566,Jaffna,2019-10-06,2019-10-07,10,2019
7.252961063784398e-05,Jaffna,2019-10-07,2019-10-08,10,2019
2.5917522151679207e-05,Jaffna,2019-10-08,2019-10-09,10,2019
0.0001020384592046,Jaffna,2019-10-09,2019-10-10,10,2019
9.745117648319954e-05,Jaffna,2019-10-10,2019-10-11,10,2019
0.0003416326016673,Jaffna,2019-10-11,2019-10-12,10,2019
0.0001696544460041,Jaffna,2019-10-12,2019-10-13,10,2019
0.0001529578786372,Jaffna,2019-10-13,2019-10-14,10,2019
7.782266683929926e-05,Jaffna,2019-10-14,2019-10-15,10,2019
0.0001368353405268,Jaffna,2019-10-15,2019-10-16,10,2019
0.0001131045475807,Jaffna,2019-10-16,2019-10-17,10,2019
0.00013292935875339646,Jaffna,2019-10-17,2019-10-18,10,2019
0.0001498147513935917,Jaffna,2019-10-18,2019-10-19,10,2019
0.0001498147513935917,Jaffna,2019-10-19,2019-10-20,10,2019
0.0001541111813663,Jaffna,2019-10-20,2019-10-21,10,2019
0.0001145547858341,Jaffna,2019-10-21,2019-10-22,10,2019
0.00013292935875339646,Jaffna,2019-10-22,2019-10-23,10,2019
0.0003814372084029,Jaffna,2019-10-23,2019-10-24,10,2019
0.00013292935875339646,Jaffna,2019-10-24,2019-10-25,10,2019
0.00013292935875339646,Jaffna,2019-10-25,2019-10-26,10,2019
0.00013292935875339646,Jaffna,2019-10-26,2019-10-27,10,2019
0.0003944601636935,Jaffna,2019-10-27,2019-10-28,10,2019
0.00013292935875339646,Jaffna,2019-10-28,2019-10-29,10,2019
0.00013292935875339646,Jaffna,2019-10-29,2019-10-30,10,2019
8.396109648063693e-05,Jaffna,2019-10-30,2019-10-31,10,2019
0.0001071808842868,Jaffna,2019-10-31,2019-11-01,10,2019
5.721617086763104e-05,Jaffna,2019-11-01,2019-11-02,11,2019
9.835823444148781e-05,Jaffna,2019-11-02,2019-11-03,11,2019
0.0001413133447619,Jaffna,2019-11-03,2019-11-04,11,2019
0.0001790249567583,Jaffna,2019-11-04,2019-11-05,11,2019
0.0001182474382087,Jaffna,2019-11-05,2019-11-06,11,2019
0.0003991314573377,Jaffna,2019-11-06,2019-11-07,11,2019
0.0001084960387104,Jaffna,2019-11-07,2019-11-08,11,2019
7.939661009261529e-05,Jaffna,2019-11-08,2019-11-09,11,2019
9.628330175365472e-05,Jaffna,2019-11-09,2019-11-10,11,2019
0.0001489547322394,Jaffna,2019-11-10,2019-11-11,11,2019
0.0001145354375901,Jaffna,2019-11-11,2019-11-12,11,2019
3.627854534462018e-05,Jaffna,2019-11-12,2019-11-13,11,2019
7.457968681128611e-05,Jaffna,2019-11-13,2019-11-14,11,2019
5.2863632863093296e-05,Jaffna,2019-11-14,2019-11-15,11,2019
8.390173002226025e-05,Jaffna,2019-11-15,2019-11-16,11,2019
7.534675357162468e-05,Jaffna,2019-11-16,2019-11-17,11,2019
2.8477109624470544e-05,Jaffna,2019-11-17,2019-11-18,11,2019
7.983760829334896e-05,Jaffna,2019-11-18,2019-11-19,11,2019
0.00010221935711498697,Jaffna,2019-11-19,2019-11-20,11,2019
7.283653569244713e-05,Jaffna,2019-11-20,2019-11-21,11,2019
0.0001132589969013,Jaffna,2019-11-21,2019-11-22,11,2019
9.835823444148781e-05,Jaffna,2019-11-22,2019-11-23,11,2019
6.720660393144884e-05,Jaffna,2019-11-23,2019-11-24,11,2019
9.573606114580974e-05,Jaffna,2019-11-24,2019-11-25,11,2019
9.835823444148781e-05,Jaffna,2019-11-25,2019-11-26,11,2019
8.127656231572079e-05,Jaffna,2019-11-26,2019-11-27,11,2019
8.666479335917291e-05,Jaffna,2019-11-27,2019-11-28,11,2019
8.170607593017871e-05,Jaffna,2019-11-28,2019-11-29,11,2019
9.835823444148781e-05,Jaffna,2019-11-29,2019-11-30,11,2019
9.835823444148781e-05,Jaffna,2019-11-30,2019-12-01,11,2019
0.0001333858004159,Jaffna,2019-12-01,2019-12-02,12,2019
6.549829483625705e-05,Jaffna,2019-12-02,2019-12-03,12,2019
6.924047265594423e-05,Jaffna,2019-12-03,2019-12-04,12,2019
9.558982376789902e-05,Jaffna,2019-12-04,2019-12-05,12,2019
6.114684044549748e-05,Jaffna,2019-12-05,2019-12-06,12,2019
6.114684044549748e-05,Jaffna,2019-12-06,2019-12-07,12,2019
6.114684044549748e-05,Jaffna,2019-12-07,2019-12-08,12,2019
0.0001609117708556,Jaffna,2019-12-08,2019-12-09,12,2019
0.0001571960593057,Jaffna,2019-12-09,2019-12-10,12,2019
4.10346731297695e-07,Jaffna,2019-12-10,2019-12-11,12,2019
3.029622089801236e-05,Jaffna,2019-12-11,2019-12-12,12,2019
1.536977340076943e-05,Jaffna,2019-12-12,2019-12-13,12,2019
0.0001111453817685,Jaffna,2019-12-13,2019-12-14,12,2019
5.320202765091407e-05,Jaffna,2019-12-14,2019-12-15,12,2019
6.114684044549748e-05,Jaffna,2019-12-15,2019-12-16,12,2019
5.590905732004465e-05,Jaffna,2019-12-16,2019-12-17,12,2019
